title="Electric Field"
variables = "x","y","Ex","Ey","E"
zone i=101,j=101,f=point
6 6 1715.85 1715.83 2426.56
7 6 1715.91 2059.47 2680.63
8 6 1715.81 2403.03 2952.72
9 6 1715.44 2746.7 3238.38
10 6 1714.53 3090.05 3533.84
11 6 1713.69 3433.65 3837.54
12 6 1712.09 3777.35 4147.25
13 6 1709.63 4120.58 4461.17
14 6 1707.32 4463.97 4779.33
15 6 1705.89 4807.6 5101.28
16 6 1702.16 5150.95 5424.91
17 6 1697.6 5493.72 5750.03
18 6 1693.1 5835.97 6076.61
19 6 1685.77 6176.64 6402.56
20 6 1676.78 6515.6 6727.9
21 6 1665.6 6853.18 7052.68
22 6 1653.78 7188.72 7376.5
23 6 1642.14 7523.75 7700.87
24 6 1627.04 7853.82 8020.58
25 6 1607.66 8182.33 8338.77
26 6 1585.37 8506.33 8652.8
27 6 1560.51 8825.79 8962.68
28 6 1534.68 9139.9 9267.85
29 6 1505.89 9449.74 9568.98
30 6 1472.4 9753.94 9864.44
31 6 1436.29 10051.6 10153.7
32 6 1397.68 10339.5 10433.5
33 6 1357.15 10621 10707.4
34 6 1312.34 10893.3 10972
35 6 1262.57 11158.9 11230.1
36 6 1208.37 11414.1 11477.9
37 6 1149.93 11656.7 11713.3
38 6 1088.85 11889.4 11939.2
39 6 1024.54 12107.8 12151.1
40 6 954.815 12312.4 12349.3
41 6 880.236 12501.5 12532.5
42 6 802.393 12676.7 12702.1
43 6 723.818 12836.1 12856.5
44 6 644.069 12977.3 12993.3
45 6 557.581 13103.3 13115.1
46 6 467.029 13210.2 13218.5
47 6 376.805 13297.1 13302.4
48 6 286.09 13365.6 13368.7
49 6 192.141 13414.2 13415.6
50 6 95.3178 13442.3 13442.7
51 6 -2.02622 13450.7 13450.7
52 6 -98.4996 13440.9 13441.3
53 6 -195.699 13410.6 13412
54 6 -289.039 13359.9 13363
55 6 -376.934 13291.2 13296.6
56 6 -467.3 13205.9 13214.2
57 6 -558.24 13101.2 13113.1
58 6 -645.802 12976.3 12992.3
59 6 -728.078 12833.9 12854.6
60 6 -808.069 12673.4 12699.1
61 6 -885.624 12495.2 12526.6
62 6 -955.86 12305.2 12342.3
63 6 -1023.57 12103.1 12146.3
64 6 -1088.62 11886.6 11936.4
65 6 -1148.55 11654.7 11711.2
66 6 -1203.66 11410.4 11473.7
67 6 -1256.22 11158.7 11229.2
68 6 -1307.9 10895.4 10973.6
69 6 -1355.98 10621.6 10707.8
70 6 -1399.59 10340.3 10434.6
71 6 -1438.63 10052.2 10154.6
72 6 -1473.96 9755.42 9866.14
73 6 -1505.33 9450.06 9569.2
74 6 -1535.45 9139.98 9268.06
75 6 -1562.21 8826.14 8963.33
76 6 -1584.84 8505.32 8651.71
77 6 -1604.71 8179.75 8335.67
78 6 -1621.56 7850.93 8016.64
79 6 -1638.61 7520.64 7697.08
80 6 -1654.29 7187.34 7375.26
81 6 -1666.9 6850.95 7050.82
82 6 -1677.3 6513.8 6726.28
83 6 -1685.32 6174.08 6399.97
84 6 -1691.55 5833.09 6073.4
85 6 -1697.85 5490.89 5747.4
86 6 -1702.12 5148.91 5422.96
87 6 -1705.47 4806.65 5100.25
88 6 -1709.12 4463.7 4779.72
89 6 -1710.59 4121.94 4462.79
90 6 -1711.51 3778.05 4147.64
91 6 -1712.82 3433.75 3837.24
92 6 -1713.75 3089.94 3533.36
93 6 -1714.54 2746.02 3237.32
94 6 -1714.95 2402.29 2951.62
95 6 -1715.35 2058.77 2679.73
96 6 -1715.52 1715.44 2426.06
97 6 -1714.79 1372.15 2196.2
98 6 -1714.51 1028.85 1999.52
99 6 -1714.87 685.649 1846.86
100 6 -1714.76 342.784 1748.69
101 6 -857.32 -0 857.32
